,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor,bts_1_dist,bts_2_dist,bts_3_dist
3414,-83.95,-95.70142857142858,-86.28476190476191,-99.26,-101.18,-92.7617857142857,-90.68,-99.194,-90.83,5.0,7.0,1.0,-8.05156,-34.95984,False,0.01130155741480087,0.015226198606352189,0.004230980973720982
3415,-90.3604761904762,-99.4185714285714,-90.59857142857142,-103.375833333333,-101.565,-95.78,-72.5676666666667,-83.8385714285714,-87.1275,5.0,5.0,0.0,-8.05425,-34.95688,False,0.011878691005325768,0.012283520016673849,0.00147827602294326
3419,-99.0133333333333,-115.0,-98.49,-115.0,-98.355,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
3420,-98.748,-99.67,-98.61,-97.11,-90.662,-90.81857142857142,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3421,-90.4242857142857,-99.5742857142857,-93.52,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-78.58,6.0,6.0,0.0,-8.055860000000001,-34.95809000000001,False,0.013850693123458352,0.013742766242661214,0.0005724508712588005
3423,-98.748,-99.67,-98.61,-95.98,-87.71,-84.2285714285714,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3424,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-99.81,-103.065,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3425,-98.748,-106.79,-98.61,-97.485,-89.535,-90.82,-100.03,-95.91,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3426,-87.59571428571432,-99.5742857142857,-86.4142857142857,-97.4416666666667,-100.225,-90.74285714285708,-85.37,-89.08,-68.27,6.0,6.0,0.0,-8.0553,-34.95792,False,0.013273311568710835,0.013465422533293234,2.8284271246391124e-05
3428,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-90.1,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
3430,-85.01,-95.3314285714286,-84.05875,-93.3216666666667,-95.135,-93.71285714285708,-91.6633333333333,-100.91,-98.2875,3.0,4.0,3.0,-8.05058,-34.95324,False,0.00726658103925204,0.008873935091044166,0.006647044455997796
3431,-87.1161904761905,-96.29,-97.74,-100.593333333333,-98.6375,-98.55,-98.4983333333333,-99.518,-97.765,4.0,4.0,2.0,-8.05294,-34.95389,False,0.009705797236704219,0.009218135603259306,0.004663099827369131
3433,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-103.66,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3434,-88.15285714285709,-98.2785714285714,-90.05,-98.5116666666667,-99.4975,-94.39857142857142,-79.6933333333333,-95.63,-86.43,4.0,6.0,1.0,-8.05172,-34.95768,False,0.010057454946459505,0.013060511628575865,0.0036067159577658735
3435,-98.748,-99.67,-98.61,-99.37,-89.1475,-89.1928571428572,-100.03,-95.97,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3437,-91.22,-99.1157142857143,-91.2628571428571,-96.1066666666667,-92.8375,-93.54,-85.855,-72.164,-88.91,6.0,5.0,0.0,-8.05557,-34.95629,False,0.012885130965575855,0.011923100435714313,0.001629294325773561
3438,-88.4871428571429,-96.38,-91.8042857142857,-96.075,-90.1225,-94.6242857142857,-82.1766666666667,-75.81,-93.4,5.0,4.0,1.0,-8.05547,-34.95369,False,0.012167933267404948,0.009379804049130434,0.004212671361500209
3440,-98.748,-97.85,-98.61,-97.49,-89.22200000000002,-90.82,-100.03,-97.07,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3441,-106.07,-115.0,-106.67,-104.161666666667,-97.5328571428571,-94.8885714285714,-98.2514285714286,-97.455,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
3442,-89.61714285714291,-93.87,-90.6942857142857,-86.26,-93.74,-88.90285714285709,-93.5516666666667,-95.582,-96.5925,3.0,2.0,3.0,-8.051110000000001,-34.950590000000005,False,0.007818196723030833,0.006179896762899231,0.008435650538040481
3443,-88.5,-90.2,-84.76,-87.76,-91.3325,-87.61142857142859,-95.3216666666667,-95.396,-95.605,4.0,2.0,3.0,-8.052019999999999,-34.95075,False,0.008690368231553166,0.006139949836930978,0.007874801584805104
3446,-84.46,-96.14,-91.75,-92.8066666666667,-82.46,-93.31142857142858,-81.08166666666669,-83.544,-97.3875,5.0,4.0,2.0,-8.05526,-34.9536,False,0.011947619009662085,0.00923721191702801,0.004300418584278211
3447,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-97.8,-103.065,-100.79,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3448,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-99.71,-95.49375,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
3449,-96.79,-92.1571428571429,-91.9266666666666,-92.09,-85.8775,-82.36428571428571,-92.5,-88.53399999999998,-96.3725,6.0,3.0,3.0,-8.05626,-34.95069,False,0.012906653322996137,0.006897334557643013,0.007271017810458768
3451,-93.6257142857143,-97.3557142857143,-95.13285714285708,-95.0083333333333,-93.81,-90.6342857142857,-74.105,-72.94800000000002,-93.44,5.0,4.0,1.0,-8.05563,-34.95473,False,0.012511474733221183,0.010424536632389075,0.0031851216617309807
3452,-90.4242857142857,-99.5742857142857,-90.0042857142857,-95.9383333333333,-92.8475,-90.74285714285708,-87.24,-89.988,-53.33,6.0,6.0,0.0,-8.05575,-34.95806,False,0.013738722648051059,0.013690074652833919,0.0004588027898782707
3454,-80.15171428571429,-90.59714285714291,-88.51,-96.4233333333333,-96.675625,-96.6567857142857,-84.17,-106.544,-88.33,3.0,7.0,3.0,-8.04824,-34.95905,False,0.008540193206245305,0.015111233702117692,0.007172788857898477
3459,-99.47,-104.85,-95.3216666666667,-90.7,-101.66,-97.3835714285714,-98.94,-101.806,-94.4075,2.0,3.0,6.0,-8.04702,-34.94755,False,0.005723853597008774,0.006537567131587473,0.013266970264534985
3460,-98.748,-99.67,-98.61,-100.51,-86.505,-87.69142857142859,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3462,-86.96142857142858,-95.6,-89.94142857142859,-74.77,-75.93,-77.6857142857143,-90.8483333333333,-93.39,-96.72,4.0,2.0,4.0,-8.0535,-34.949009999999994,False,0.010514109567625328,0.00438067848625924,0.009074387031648179
3463,-87.45,-86.8442857142857,-81.13,-82.75,-95.0875,-92.7785714285714,-96.52,-97.346,-96.7925,2.0,3.0,4.0,-8.0491,-34.95036,False,0.005912021650838379,0.006835016020469546,0.009774456506629468
3467,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-98.48,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
3468,-91.02,-89.33,-88.55857142857141,-76.7,-97.8775,-103.02,-95.79,-97.346,-96.7925,2.0,3.0,4.0,-8.04933,-34.95041,False,0.006120147057056849,0.00675264718462412,0.009590630844739588
3470,-92.67857142857142,-93.5,-89.4328571428572,-60.19,-72.3875,-70.94,-90.6716666666667,-97.924,-97.6,4.0,1.0,4.0,-8.051810000000001,-34.94783,False,0.009369151509074502,0.003337568576079798,0.010664192421368252
3471,-98.748,-99.67,-98.61,-95.98,-81.785,-83.15,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3473,-85.69714285714291,-87.70571428571432,-88.29142857142858,-56.97,-75.015,-82.91,-90.57,-89.898,-97.6,4.0,1.0,4.0,-8.05217,-34.94798,False,0.009629273077444229,0.0033854488624148714,0.010408117024708126
3475,-97.8,-96.4985714285714,-91.5842857142857,-92.22,-95.8075,-92.54,-94.57,-96.198,-96.55,4.0,4.0,2.0,-8.0534,-34.953990000000005,False,0.010176467953078623,0.009331946420770952,0.004355972910841168
3476,-98.3,-92.93857142857142,-93.53714285714292,-47.97,-75.545,-83.35285714285709,-90.72,-91.772,-97.6,4.0,0.0,5.0,-8.05204,-34.94591,False,0.010554264540933842,0.0015017136877585823,0.012430547051522162
3477,-95.28714285714292,-87.88857142857141,-93.2585714285714,-85.455,-96.4925,-95.29428571428568,-92.06,-96.518,-96.3575,3.0,2.0,5.0,-8.0491,-34.94748,False,0.007258980644690661,0.004716880748970934,0.012135270907568612
3480,-87.6475,-71.27,-82.52676190476191,-93.7943055555556,-95.485,-95.09,-90.5533333333333,-98.898,-94.4075,1.0,4.0,5.0,-8.04643,-34.95066,False,0.003294798931650677,0.008808390545383968,0.01146515154718982
3483,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.29,-90.70571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
3484,-98.748,-97.85,-98.61,-99.75,-88.58,-89.6742857142857,-100.03,-94.72,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3486,-98.748,-99.67,-98.61,-99.75,-88.57,-87.52,-100.03,-98.5933333333333,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3489,-81.7014285714286,-90.59714285714291,-87.2,-96.4233333333333,-96.4825,-99.48,-84.17,-106.544,-86.08,4.0,6.0,3.0,-8.04841,-34.95902,False,0.008612810226637482,0.015031151120261751,0.007000178569150504
3490,-94.4742857142857,-98.56857142857142,-94.58,-97.0833333333333,-89.4,-91.95142857142858,-75.45,-66.178,-89.84,5.0,5.0,1.0,-8.055439999999999,-34.955659999999995,False,0.01256487166667319,0.011280010815595131,0.002243211982857098
3493,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.0766666666667,-98.2514285714286,-97.52833333333332,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
3494,-89.2671428571429,-80.77,-92.25357142857142,-90.4,-90.9375,-92.22,-87.0581666666667,-81.25399999999998,-96.92,3.0,3.0,7.0,-8.046489999999999,-34.945609999999995,False,0.007089217164118798,0.00646837259285593,0.01513317547642277
3496,-100.83,-115.0,-98.56,-115.0,-100.406666666667,-97.84571428571432,-99.255,-99.455,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
3497,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.2833333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
3498,-89.87,-88.197012987013,-92.3086666666667,-94.615,-75.5055,-79.1682142857143,-91.7869444444444,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05922,-34.94729,False,0.016487088887974594,0.006850023649596408,0.011304074486661606
3499,-98.64,-95.96,-97.1385714285714,-62.63,-86.39,-86.08,-94.9533333333333,-97.754,-98.9125,3.0,1.0,5.0,-8.05055,-34.94769,False,0.008331446453046,0.003818890414770719,0.011269294565323088
3500,-102.7,-99.21,-90.27285714285708,-103.375833333333,-101.565,-95.2242857142857,-63.55,-88.874,-87.02,5.0,5.0,0.0,-8.05412,-34.95746,False,0.012012560093501781,0.012847016930011845,0.0012781236246959503
3501,-91.14,-93.1114285714286,-81.73,-98.0933333333333,-100.31,-95.2628571428571,-93.62,-102.228666666667,-91.52,3.0,6.0,3.0,-8.04877,-34.95782,False,0.007905371591519206,0.013778399907102072,0.006550488531400548
3504,-87.58,-92.5771428571428,-90.20857142857142,-84.44,-94.5,-92.7,-92.7283333333333,-94.73,-95.9225,3.0,2.0,3.0,-8.05137,-34.95058,False,0.008075821939592567,0.00610039867550134,0.008317746088935232
3505,-90.1742857142857,-98.7371428571429,-88.4,-100.909166666667,-99.975,-96.1,-81.13,-87.05799999999998,-90.22,5.0,5.0,0.0,-8.05471,-34.95609,False,0.012008005662892432,0.011562141843107691,0.0019100261778301113
3507,-75.45,-94.65,-81.12523809523809,-99.9716666666666,-94.65,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.52025,3.0,4.0,2.0,-8.0498,-34.95468,False,0.006920028901675782,0.010474166506225036,0.0063905242351469
3509,-89.9357142857143,-99.21,-89.01,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-83.71,5.0,5.0,0.0,-8.05413,-34.95741,False,0.01199884161075895,0.012798212531449582,0.0012869343417586236
3510,-82.7,-98.2242857142857,-90.9428571428572,-98.835,-98.52,-93.7757142857143,-67.8783333333333,-89.566,-89.83,4.0,5.0,1.0,-8.05236,-34.956340000000004,False,0.009937766348635342,0.011680030993116873,0.0033459228921169436
3511,-92.87619047619047,-98.7371428571429,-86.51,-101.7375,-101.5175,-95.78,-79.15333333333331,-83.47399999999998,-88.08,5.0,5.0,0.0,-8.05447,-34.956070000000004,False,0.011775712292683907,0.011506989354308068,0.002017771047466274
3512,-86.46142857142858,-92.15142857142858,-91.17857142857142,-71.09,-86.96,-81.86428571428571,-90.1666666666667,-91.412,-97.6,4.0,1.0,4.0,-8.0518,-34.94849,False,0.009085400376428219,0.00397054454703867,0.010046815415844386
3514,-87.91,-93.22714285714292,-91.34714285714291,-82.47,-89.8925,-89.86142857142859,-92.2533333333333,-96.59,-95.1975,3.0,3.0,3.0,-8.05139,-34.95105,False,0.008026418877681159,0.006552013736254316,0.007897303337216046
3515,-97.29285714285707,-84.86,-94.2514285714286,-84.8816666666667,-96.4925,-95.59857142857142,-93.635,-96.518,-96.3575,3.0,2.0,5.0,-8.04893,-34.94732,False,0.007229280738774466,0.004763769935670474,0.012359955501541684
3516,-85.4342857142857,-93.13285714285708,-97.27,-85.64,-87.5375,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4.0,3.0,3.0,-8.052019999999999,-34.9511,False,0.008646964785402677,0.0064866080504372235,0.0075584389922842025
3517,-89.58,-92.50714285714292,-92.9828571428572,-78.75,-84.1675,-85.34,-92.5783333333333,-96.142,-97.7875,3.0,2.0,4.0,-8.05162,-34.9497,False,0.008516454661418607,0.005185912070217644,0.008996110270557942
3520,-86.78,-89.54857142857142,-86.34,-69.58,-79.5775,-81.74285714285709,-88.9166666666667,-91.602,-96.72,4.0,1.0,4.0,-8.05338,-34.94893,False,0.010422403753454965,0.004286101258720071,0.009177390696711557
3527,-100.83,-115.0,-98.56,-115.0,-97.4775,-97.5942857142857,-99.255,-95.502,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
3528,-95.2757142857143,-99.0514285714286,-92.62,-98.32,-91.8025,-90.84142857142858,-83.9966666666667,-66.38,-89.54,6.0,5.0,1.0,-8.05659,-34.95519,False,0.013550830232869049,0.011149812733857936,0.002992824752637891
3529,-88.9642857142857,-93.64,-87.14,-85.14,-90.77833333333332,-87.69547619047621,-91.8966666666667,-97.358,-95.3075,2.0,4.0,3.0,-8.04974,-34.95308,False,0.006411614461273439,0.008978695005402878,0.007373520190521175
3530,-83.95,-95.4,-83.64,-98.4933333333333,-96.8925,-94.7257142857143,-89.9166666666667,-102.228666666667,-102.58,3.0,6.0,3.0,-8.04884,-34.95756,False,0.007764663547124186,0.013509368749134545,0.006488913622479388
3531,-89.34142857142858,-93.22714285714292,-90.0257142857143,-83.82,-89.96,-90.03,-84.43,-95.582,-95.9225,3.0,2.0,3.0,-8.051160000000001,-34.95061,False,0.007863822225866414,0.006184880273699719,0.008393431956003368
3532,-91.24,-91.4907142857143,-90.3642857142857,-79.54,-84.8275,-89.87,-87.7333333333333,-86.59,-96.72,5.0,2.0,4.0,-8.05414,-34.94937,False,0.01103790288052949,0.00486145081226235,0.008611231038591736
3537,-102.38,-102.7,-93.8142857142857,-80.08,-84.9625,-86.1071428571429,-94.1316666666667,-95.754,-97.2725,3.0,2.0,4.0,-8.05158,-34.94996,False,0.008411135476260415,0.005447847648383928,0.00877674199233875
3539,-107.65,-115.0,-98.56,-115.0,-98.45666666666668,-97.84571428571432,-99.255,-98.81,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
3540,-79.9885714285714,-95.6,-77.03,-99.26,-94.9675,-88.95142857142858,-90.1316666666667,-102.204,-87.66,4.0,7.0,2.0,-8.05096,-34.9596,False,0.010705680735014612,0.015052245148154474,0.004679700845139552
3542,-109.088333333333,-107.2,-107.01,-108.786,-105.637142857143,-103.741428571429,-104.68,-102.83,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3544,-91.2185714285714,-94.22,-91.9266666666666,-93.97,-84.7325,-76.02,-92.54333333333332,-88.044,-96.3725,5.0,3.0,3.0,-8.05615,-34.95066,False,0.012800332026944805,0.006817898796552442,0.007287420668524953
3546,-99.34714285714291,-87.5519047619048,-98.91,-79.75,-98.645,-95.7244642857143,-96.5633333333333,-101.01,-96.56,3.0,2.0,5.0,-8.04852,-34.94697,False,0.0071631627093054475,0.004937378251664828,0.012872641531559988
3551,-90.33714285714292,-97.46,-85.5657142857143,-81.94,-90.58,-92.5371428571428,-92.66,-95.41,-97.62,3.0,4.0,2.0,-8.050989999999999,-34.9532,False,0.007664522163840445,0.00873709242254515,0.006390532059227016
3552,-98.748,-99.67,-98.61,-97.55,-92.6675,-85.5771428571428,-100.03,-96.8533333333333,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3553,-85.46285714285709,-96.14,-90.88285714285708,-99.79,-89.335,-92.8285714285714,-84.8166666666667,-81.508,-97.48,5.0,4.0,2.0,-8.05519,-34.95349,False,0.011863936951957326,0.009113019477653375,0.004411915683691193
3554,-85.4342857142857,-93.76,-89.01,-85.51,-90.49,-90.1457142857143,-92.0466666666667,-96.93,-95.605,4.0,3.0,3.0,-8.052019999999999,-34.95117,False,0.008639959490645327,0.006555982306261105,0.007495525331827604
3555,-97.8633333333333,-115.0,-98.8,-115.0,-101.29,-96.98,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
3557,-90.7028571428572,-92.7485714285714,-93.73,-45.96,-75.165,-84.71,-90.655,-91.772,-97.6,4.0,0.0,5.0,-8.05182,-34.94617,False,0.010224915647571515,0.00184089760715148,0.012241033453103766
3558,-98.748,-99.67,-98.61,-97.55,-91.6975,-86.43428571428568,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3559,-95.0,-88.4,-93.2585714285714,-78.21,-92.8825,-95.9357142857143,-88.82,-90.01,-98.9125,3.0,2.0,5.0,-8.04941,-34.94739000000001,False,0.007558584523564724,0.004415645366204542,0.012057702932141649
3562,-89.95,-85.41428571428571,-94.0566666666667,-92.6433333333333,-101.66,-97.4207142857143,-98.94,-101.6,-94.4075,2.0,3.0,6.0,-8.04701,-34.94757,False,0.0057020171869260235,0.00655536452075734,0.013257639307209438
3563,-94.68285714285707,-97.10285714285708,-94.55285714285708,-94.09,-92.6075,-87.41,-79.755,-79.38,-92.615,5.0,4.0,1.0,-8.05567,-34.955,False,0.012611998255629342,0.01069560582669457,0.0029210443337994796
3565,-88.2,-97.00714285714292,-90.59142857142858,-98.33,-94.1125,-93.20857142857142,-65.2516666666667,-88.56,-87.33,4.0,5.0,1.0,-8.052430000000001,-34.95543,False,0.00964079872209986,0.01076783005066745,0.003801710141502881
3566,-89.9357142857143,-99.4185714285714,-90.27285714285708,-103.375833333333,-101.565,-95.78,-66.046,-88.874,-87.1275,5.0,5.0,0.0,-8.0542,-34.95713,False,0.011938396039670573,0.012526686074140187,0.001359154148728123
3567,-95.1414285714286,-97.3871428571429,-93.4914285714286,-98.6583333333333,-88.2125,-91.52,-75.1566666666667,-55.87,-88.65,5.0,5.0,1.0,-8.05547,-34.9554,False,0.012520483217512117,0.011033874387539782,0.002504495957278441
3568,-85.2,-92.56,-88.26,-83.25,-86.315,-92.6342857142857,-87.7583333333333,-96.096,-95.605,3.0,4.0,2.0,-8.051860000000001,-34.95323,False,0.008529155878516517,0.008619760089469372,0.005812099448566924
3570,-69.01,-71.76,-76.57,-87.02,-92.1975,-91.71,-90.5616666666667,-99.034,-94.4075,1.0,3.0,4.0,-8.04745,-34.95064,False,0.00425329284202215,0.008075309529673481,0.010707217192157847
3572,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-100.75,-101.825,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3574,-91.1428571428571,-99.1157142857143,-90.77,-100.575,-92.505,-102.01,-86.4333333333333,-70.958,-92.1,6.0,5.0,0.0,-8.05637,-34.95647,False,0.013699759121971593,0.012300536736262318,0.0017740913167016439
3576,-84.9357142857143,-94.0842857142857,-83.9585714285714,-101.25,-97.8975,-93.0942857142857,-82.5833333333333,-102.688,-88.33,4.0,7.0,2.0,-8.049669999999999,-34.95959000000001,False,0.009832120829211661,0.015261557063434723,0.005897338382698394
3577,-90.0257142857143,-96.2,-87.59,-98.5,-91.935,-92.6714285714286,-78.6366666666667,-68.34,-95.704,5.0,4.0,1.0,-8.055589999999999,-34.95429,False,0.012383577835181311,0.009989790988807375,0.003620082871981375
3580,-86.43428571428568,-98.1085714285714,-86.89,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-82.83,4.0,5.0,1.0,-8.05215,-34.95669,False,0.009910045408575706,0.012040760939413867,0.0033930811956105443
3581,-76.14,-95.2228571428571,-87.51,-98.6366666666667,-96.53,-94.17,-86.1466666666667,-102.228666666667,-90.02,3.0,5.0,2.0,-8.04926,-34.956070000000004,False,0.007118321431352921,0.011962077745950019,0.006330284353801988
3582,-109.088333333333,-107.2,-107.148571428571,-107.9375,-105.087142857143,-104.054285714286,-104.826666666667,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3584,-91.9548809523809,-89.04701298701298,-97.0,-94.6816666666667,-81.4455,-76.4182142857143,-91.65,-91.6292727272727,-95.8575,7.0,3.0,5.0,-8.05927,-34.9471,False,0.016590132609476154,0.006826388796428882,0.011499673908423129
3585,-88.15285714285709,-97.58714285714292,-94.29,-98.54,-101.01,-93.4214285714286,-67.8783333333333,-95.63,-87.1,4.0,5.0,1.0,-8.05207,-34.95686,False,0.009921799231995541,0.01221555336446303,0.0034123452345862855
3588,-98.748,-99.67,-98.61,-95.98,-85.5825,-89.02,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3591,-101.196666666667,-115.0,-96.04,-115.0,-96.79,-96.1,-94.42,-92.436,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
3592,-95.89714285714292,-97.4828571428572,-93.93428571428568,-78.51,-96.0925,-94.9257142857143,-94.9433333333333,-96.742,-96.7925,3.0,3.0,4.0,-8.049719999999999,-34.95045,False,0.006487873303325164,0.0065904615923316,0.0093200053648106
3593,-107.63,-115.0,-105.21,-115.0,-105.835,-115.0,-102.815,-95.27,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
3597,-89.43857142857142,-98.56857142857142,-89.90285714285709,-96.1066666666667,-90.2025,-89.4057142857143,-85.14,-65.82,-90.61,5.0,5.0,0.0,-8.05541,-34.955940000000005,False,0.012620764636109668,0.011546351111939608,0.001962065238463719
3598,-98.748,-99.67,-98.61,-95.85,-92.8375,-90.39,-100.03,-92.995,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3602,-85.9157142857143,-93.13285714285708,-82.44,-77.75,-89.2125,-87.39,-93.7266666666667,-95.396,-95.605,4.0,2.0,3.0,-8.052019999999999,-34.95101,False,0.008656795018942894,0.0063974326100393756,0.0076395091465411066
3604,-96.53857142857142,-95.1157142857143,-95.4642857142857,-87.01,-99.6,-93.05285714285708,-93.315,-95.348,-98.7325,3.0,2.0,4.0,-8.0504,-34.95048,False,0.007143584534391951,0.0063192534369196215,0.00890296579798281
3615,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.285,-89.28,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
3618,-109.088333333333,-107.2,-107.148571428571,-107.5475,-105.087142857143,-104.704285714286,-104.425,-105.125,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
3620,-82.60285714285709,-102.57,-94.96,-98.7733333333333,-97.725,-93.47,-85.4,-102.688,-84.46,4.0,7.0,2.0,-8.04999,-34.95953,False,0.009993287747285185,0.015138367283168794,0.005573670245000455
3624,-87.95,-83.72571428571429,-93.075,-93.9166666666667,-101.66,-97.595,-98.94,-101.806,-94.4075,2.0,3.0,6.0,-8.047,-34.94755,False,0.005711295824941629,0.006555530794680468,0.013279491707141614
3625,-84.73,-90.99642857142858,-90.6342857142857,-87.05,-79.11,-84.0142857142857,-91.7533333333333,-88.816,-96.3725,5.0,2.0,3.0,-8.05445,-34.94954,False,0.011300995531367732,0.005111851328043183,0.008405147232503176
3627,-90.65476190476193,-99.4185714285714,-89.49142857142859,-103.375833333333,-101.565,-95.78,-74.671,-83.8385714285714,-87.1275,5.0,5.0,0.0,-8.054269999999999,-34.95683,False,0.011876506220264225,0.01223606815933879,0.0014991330828230266
3629,-98.748,-106.79,-98.61,-96.86,-89.395,-91.7071428571428,-100.03,-95.785,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
3630,-102.21,-115.0,-98.49,-115.0,-95.475,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
3632,-94.1671428571429,-93.51142857142858,-90.93285714285707,-61.46,-77.3175,-81.2671428571429,-94.64,-99.0,-97.6,4.0,1.0,5.0,-8.0518,-34.94773,False,0.009405174107904483,0.003246454065594767,0.01076193755789566
3644,-88.3042857142857,-98.2242857142857,-89.1857142857143,-98.54,-98.52,-93.4214285714286,-67.8783333333333,-95.63,-86.08,4.0,5.0,1.0,-8.05219,-34.95661,False,0.009907825190222062,0.01195850509052098,0.0033854098717902323
3646,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.3807142857143,-85.47388888888891,-100.240666666667,-100.37,3.0,4.0,2.0,-8.05038,-34.954840000000004,False,0.007517127110808462,0.010473219371336768,0.005810955171052506
